a_1 a_2 redshift cos_tilt_1 cos_theta_12 mass_1_source mass_ratio dec ra psi phi_1 phi_12 phase incl phi_2 mass_1 mass_2 luminosity_distance tilt_1 tilt_2 cos_tilt_2 theta_jn phi_jl
0.037449715263780534 0.10160634826022048 0.9742096088287804 0.22667957049305745 0.75225382298617 10.724420400567558 0.8508936778496186 1.5274380213103795 2.136747835170156 0.42899761434273287 1.0099885458775792 4.295579901667166 5.5917307147547035 3.9128933660775806 3.2485666731451905 21.172253803919872 18.015336907582956 6576.57599012082 1.3421291764581538 -0.4645602002627265 0.8940186953874416 2.370291941100221 3.141592653589793
0.31205276036637436 0.1708962584827631 0.9021755821527829 0.7697688666606871 0.6168832181153409 32.44193764944123 0.7912883826016196 0.6971366930446233 3.277712361804666 0.8492333939135892 6.1012592032232185 1.4364190646345003 5.4682993279839724 0.40006171134759644 2.063995369152538 61.71026163449016 48.8306131186785 5982.994421064355 0.6923173490286795 0.45097820085313967 0.9000211879554931 0.4000617113723103 0.0
0.24524711368924687 0.14350384265436236 1.3345820729816877 0.27848719666459976 -0.3209128802935502 6.641784183061665 0.7433226008860366 -0.050985456496908395 2.4243814757392443 0.4975051476832266 1.1032736118851247 3.9351382181514314 5.882180766623704 2.7428132812398727 1.3758176769824717 15.505790286389086 11.525804364472178 9696.328701967323 1.2885776930698354 -0.955727261947784 0.5770149312425553 2.742813281206162 0.0
0.1456973324099336 0.20770043523214138 1.331592727949569 0.7769429825392672 0.8598790303778533 7.969981614557965 0.7350971573657 -0.9916450850073069 4.480856862672716 2.144087492251146 4.939396426417426 0.21055165268210765 1.6275945672595877 4.591067459215939 2.379533420929658 18.582751174395113 13.660127564331972 9669.556325869371 0.6810008807687219 0.6733655433052633 0.7817272754714927 1.6921178479546426 -0.0
0.16877361776442604 0.03222100592939317 2.290996378087514 0.6976241046395057 0.6126696989843963 7.257964694195634 0.9750687076285875 -0.5540599409991454 6.053336336548646 1.9674988718589805 5.082944165048588 2.254010553375988 1.178852038684109 1.9610499578001166 3.388722948987378 23.885935520884882 23.290428278848996 18801.49184127773 0.7987203482537492 -0.11138399142153399 0.9938032138509373 1.961049957799947 0.0
0.2485616996883561 0.4867848302287856 1.5979189132719893 0.9782419320323346 0.09901708506971496 7.928173679324109 0.7642416292379602 0.3519036943968649 5.641876192632542 1.9917907217765713 6.22391889419329 5.372961822023479 3.3983275374847857 5.472792968036817 5.405305247504372 20.59675234922128 15.740895572379657 12103.328117048106 0.20898531647367036 0.23296626210142435 0.9729858714076121 0.8103923391512338 0.0
0.04218520209814179 0.1496076016785364 1.7888413563970635 0.7783432157148348 -0.5529866264585366 34.94350405003692 0.7578730497631403 0.18349407257648281 1.9349645981534778 2.8178049108756373 1.0929182929005776 0.9653862436847755 1.1467466987610198 2.796609621675016 6.176595998931449 97.45188923217125 73.85616049756536 13901.612938767334 0.6787737112557294 0.08844761451076005 0.9960910590381656 2.7966096216700627 3.141592653589793
0.1736338794317339 0.1271809965749893 1.3877329502915519 0.6776972155181714 0.8354337553830271 33.29396391990245 0.7585831321779325 -0.7148033304469127 1.656764476150277 1.744083678863445 6.244098577971866 4.430700058815361 4.4962556538286655 4.989273162196132 3.7902065625365355 79.49709469736916 60.30515509457601 10174.534961751502 0.8261698163549678 0.46908554233904426 0.8919820606915122 1.2939121449653337 0.0
0.2954303432866273 0.21237288300033705 1.0714396980732925 0.9615157799393947 -0.5913347576331701 6.674296222728516 0.6259438574295519 -0.09188576422998929 0.5195563364814824 1.5810861258880782 2.5192952372405557 0.7117121243832033 0.374295009043708 3.3473439242949143 4.687618047349824 13.825402152460471 8.653925553825937 7395.053017498097 0.2783293883403782 -0.6205525678687798 0.813557271067268 2.9358413829129377 -0.0
0.09727037532089444 0.3230370888785218 1.543226825829384 0.4593087419781656 0.2842664241167799 31.950303385565622 0.43213710911104103 -0.1955234946176278 4.845357735813714 0.9268219672810696 5.219851823997871 3.0322589053771773 0.5814572455376339 0.27944975133818784 4.137031227619168 81.25686866355788 35.11410831968544 11595.971488885669 1.0935794862276993 -0.36203867918323696 0.9351767051367357 0.2794497513449675 0.0
0.3409701114024127 0.319168995377173 1.6775027920516872 0.8603850043991709 -0.4274630840995079 22.995269691363845 0.8545673611849394 0.06911673095500458 2.293319864962329 1.5539130900589198 3.505815070444774 5.309874095062394 5.208485082518298 2.9896662832273533 1.5275515549443843 61.56989880260823 52.61562594816867 12847.959957460565 0.5347716983613917 -0.47428324984845854 0.889620290567911 2.9896662832150716 -0.0
0.046930410340422085 0.14345394063129638 0.7646471723634696 0.7574626321288142 0.37511659824828 14.93243224158928 0.7350828814087296 0.16544052973078702 2.7536719746999503 0.7295771187853557 3.899605675373728 4.8646614627414175 3.243961004110866 1.3521194855191896 1.3702877248090193 26.35047433162963 19.369782598181075 4883.541392579725 0.711378455198119 0.6287223003099458 0.8087795986229296 1.3521194855256171 -0.0
0.09992604741058725 0.2684771888148703 1.9613644609170156 0.6094389110298951 0.24467061030788403 13.77009061471283 0.8298320312755237 -0.6484199869733837 0.8202649745179421 2.723939073477299 1.1557364690905303 0.2474003594828984 2.5788143299804984 0.7120625797864955 4.930524746301869 40.77825697001751 33.83910381330492 15559.455292603561 0.9154436298334719 0.6219293552659324 0.8127559193164523 0.7120625797740271 3.141592653589793
0.19955266890693796 0.12892833165974402 2.223236457949911 0.7267061082696227 0.5113507819901227 9.763552814573416 0.9724907611722836 -0.32570106633046836 3.5580338494089627 0.6236752396564555 4.655469341305472 4.62945153875521 1.9752123773590022 4.244956268232137 6.201484197613193 31.4702393910525 30.604517059678628 18127.75835485488 0.7572815797116985 0.961746296010521 0.5720885613433249 2.038229038975479 -0.0
0.04217113735309982 0.08319649720618766 1.0266775485460704 0.521726363233396 0.6567152939499071 43.826517968819005 0.7788234532131542 -1.075312688947131 1.578239308755452 2.9925764100867864 4.85435032034827 5.4442727207713 4.29146949719483 2.5870898638910833 2.0783120313523953 88.82221999835639 69.1768281011784 7015.889648645057 1.0219230206504737 0.8772519032769696 0.639266800627498 2.5870898638886803 3.141592653589793
0.121341723309229 0.026628523799061905 0.6141014435016091 0.4615267718416881 -0.3135177694629651 11.206484306686757 0.5053590930311365 0.2744537174226541 0.5378238211126478 1.3086704250075494 2.9995370226184077 4.920693357927168 0.49236085291120096 1.6859943487408386 1.4285800187182207 18.088402496001223 9.141138679761323 3738.466535151856 1.0910808662023728 -0.43383863226364994 0.9073588430514677 1.6859943487607736 3.141592653589793
0.7319591731540881 0.2565938974344207 1.7018988979014005 0.08190763317959836 0.9101542108086832 11.109060105914743 0.8071032953939745 -0.8452069182148717 4.505845418951529 0.7271650853958198 0.27056582389598244 0.01584318387921822 1.0090987519376462 3.413029360227297 3.2604299274014354 30.01555725689146 24.225655175123624 13077.674828103167 1.4887968315346467 0.4741039821770941 0.8897021479847179 2.8701559471095544 -0.0
0.3167150797602333 0.1259857413494911 0.9310329798290141 0.7802548121007746 0.043595811525406036 33.57368027389892 0.7057207786479016 -0.6447130305192433 5.989306671167273 0.11389298873264934 1.6762844661473801 4.2330055510323 3.0672824196341146 2.496519426240341 2.4580920354134177 64.83188386313363 45.75320756110099 6219.414047197771 0.6757232146605766 -0.48698773485964214 0.8837465033963 2.4965194262804045 -0.0
0.024457254364336274 0.15094429951887728 1.9363255280464517 0.9031543035058144 0.8950232610379834 12.364974197280734 0.9131502504050831 -0.6484474048989858 3.3219708215798107 2.1480053365828358 4.420603110727752 2.1683923293689427 3.9850419924025617 1.184677217821443 3.6390339644806025 36.30758938911111 33.154284342271744 15317.058117972527 0.4437353931223747 0.6877302459602994 0.7726888099519841 1.1846772178038205 3.141592653589793
0.2859982488570982 0.26590735638929863 0.3660637776054334 0.49040281221151943 -0.8781885131748183 14.232039739293036 0.7955938872664291 -1.191502344988603 0.13565577907910184 0.4418902076643014 5.672548056510072 2.181240350316212 6.185330706923074 1.7436683055626165 0.29212045104691325 19.441873969289293 15.467836086970868 2017.580599312316 1.0582444261198038 -0.8222836676824459 0.6805497356982649 1.7436683056171833 0.0
0.24141959260461157 0.1603766670543159 2.0997723852574426 0.9442751471231695 0.7667094392215521 30.738660553796578 0.7218678455157624 -1.1049198905452284 2.014297908111743 0.6322102622449318 1.3648375333159146 1.5622665444878339 4.984414836860019 6.178265851468105 0.3527300632650786 95.28285114446088 68.78162647025107 16909.595611626974 0.33541087428225225 0.9311966675305339 0.5968742819081431 0.10491945570199324 3.141592653589793
0.10010068970245847 0.09147098602600642 1.7668931713326574 0.11587315835967577 -0.6474675036892193 6.951548008043839 0.5531310723231819 -0.06602231658027842 5.496398395356898 0.6910421861383511 4.303980813940357 5.410784114775324 1.1497837553840098 3.8918202791464225 0.7845872764782835 19.234190713647635 10.639028534708505 13692.85185517021 1.4546622922606463 0.2637323693089469 0.9654237296215249 2.391365028003544 -0.0
0.0167674198735836 0.04949878693829685 1.2031920184575184 0.016281364170996276 0.3373170505425309 6.776039238530982 0.44580880098620557 -1.082647993383927 0.3224211085769067 3.1265298641332326 0.9850087190346841 4.829401332310803 2.3789140701472524 1.463479001911201 4.191673575217315 14.92891556708642 6.655441948987097 8532.698188139375 1.5545142432197618 -0.7127275492953146 0.7565811485277826 1.463479001914606 -0.0
0.1688633981357269 0.3595701126475753 1.5276843093609842 0.8021589366701259 0.6525058778733922 27.51990274273629 0.9444056990959732 0.2690513280926453 3.6264788521303095 1.4421788846996737 5.362253311585395 4.070577262728664 3.3453492837865553 5.673057227592419 4.416393193117882 69.56162635795484 65.69439637083721 11452.465483360504 0.6398942000042862 0.6480763983805806 0.7972464625298753 0.6101280796279182 0.0
0.19390786044405678 0.3317105945773119 0.5423822924294971 -0.1819743792065055 0.5046842058284571 36.21626670152931 0.8654122958246537 -0.28062193099900323 1.6323864955340277 1.9657561664104701 1.1247093702254218 1.628631132893788 0.781841537130946 2.7897965417743995 2.5598357221672785 55.85932845834283 48.34134968435789 3217.7171537692648 1.7537903111114634 0.6515293837456023 0.7951573056322321 2.789796541746291 0.0
0.08098273754811085 0.051406280868991246 1.6974325049685812 0.04469766494236594 0.9438028523627403 31.535778976645144 0.7151639144679621 0.4472516998734088 6.067482287288221 1.4574174085427107 4.149292128675744 0.6776951191365327 1.8573762370456752 1.1335237234725284 3.0301246424868467 85.06563528110743 60.83587271434078 13035.569393908034 1.5260837650178984 -0.2701767255809983 0.9637237430478035 1.1335237234756048 0.0
0.31892054132671066 0.07445329767057617 0.9975889371124027 0.8546893286942149 0.11318992598342295 6.589539592071191 0.728825870594211 1.2885267779818044 1.5223248960239624 1.6080594590969741 5.868287866680351 2.4576845243102405 5.664376231968493 3.6605022446318443 2.849252579503009 13.163191389785586 9.593674424458703 6771.630405608798 0.5458442170916848 -0.40051004584804184 0.9208622529973336 2.6226830624906805 3.141592653589793
0.23352023572551892 0.2673669512467816 0.9259127685112305 0.9601178516505952 -0.32067235934337357 6.916057657140452 0.285587046014377 0.21376435101413577 4.904431619376178 1.1323962607402547 0.8359632554510508 3.1108633619013606 4.731199777728374 4.232213797194022 2.1756350305340413 13.319723749646663 3.803940559389132 6177.329401269054 0.283372906309097 -0.47932136781984525 0.8873080967148395 2.050971509934656 3.141592653589793
0.19259268779323868 0.2356717086893061 2.2309258864791284 0.8835776461883227 0.7448133016783389 24.140734003832044 0.8772535818246148 0.3341861715527032 3.668920757725822 1.7362605194314003 2.954382228517956 3.5765034195231804 2.3305002131388273 4.954577050495635 1.247380127821835 77.99692241158789 68.42307955686205 18204.034021656516 0.487348444274096 0.9120302934074331 0.6121415613946295 1.3286082566614503 0.0
0.1448745519388529 0.08869722370887342 1.888501825053971 0.26840205199770356 0.4785986587029001 18.43086892667627 0.923462845807705 0.28144665249295364 0.8418734903836628 0.05418944670707766 1.7920082779631286 1.7127414180084686 2.4220494515289515 0.9157472417006921 3.4399032967911136 53.237598532034916 49.162944244361064 14855.735816975523 1.299062494539851 0.9716170945894912 0.5639648743901934 0.9157472417268394 3.141592653589793
0.1921038979940427 0.3106539868388086 0.8853377204163773 0.923313899780986 -0.21712323122616484 37.28209624324694 0.9830212066256448 -1.3914045275218065 4.7547963394887045 0.32845780880245506 2.444688952792727 1.2895343807517339 3.8374162609466285 3.675443642456926 5.176742479501522 70.28934234358717 69.09591412351608 5845.92322106705 0.39417452400183617 -0.04910314353736048 0.9987946828567995 2.6077416647217686 0.0
0.18487763353161982 0.012285524605026023 0.7679711715383654 0.3133847972629816 0.23042316313183253 51.2174152421524 0.9128151928534063 1.0196124762719192 6.231125857509234 0.3492259784151067 3.4596786475565007 3.568667587054756 1.4538645615262051 5.665562602881332 0.898077907947388 90.55091362883512 82.65624968715727 4909.549388395864 1.2520410338058892 0.9908004902860575 0.5480204541822743 0.6176227042733824 -0.0
0.30169532366901497 0.5008760777610655 1.2511503993205857 0.20035475973073427 0.13998041783034967 25.313607437668555 0.9128167000559297 0.10510591127332078 0.044117425857297464 1.155256452751178 6.145197942161683 3.907617206786825 5.489239985188628 3.8711726631744043 4.390089344434431 56.98473749155211 52.016620030592016 8954.25113830199 1.3690763174814953 -0.5719105403827648 0.84086845043046 2.4120126439810274 3.141592653589793
0.16133899184636782 0.23568550150221226 2.0321560646801387 0.19221979477741813 -0.120198965095827 8.340730995864392 0.3775894141802209 1.0355216622755585 4.01955299045783 2.682137600044222 5.607395582025674 2.4543073777318107 1.4346027335810259 0.8867977271574863 2.986218191684714 25.29039807297583 9.54938659275953 16247.889560580437 1.3773727028695373 -0.9972771728594567 0.5425914802304613 0.8867977270729356 0.0
0.221145520212483 0.3867853162799872 1.0948196791945697 0.19883862776428166 -0.4811412222790479 36.51323765792696 0.8336304993195738 0.3521054643244522 2.625336900895198 1.8766202710401578 6.2552113886145335 4.044551212409933 5.119958446932685 1.3959558256466935 5.193898155700963 76.48864879693363 63.7632704888673 7594.63078792699 1.3706235834955522 -0.6086492311376225 0.8204210813823893 1.3959558256611286 0.0
0.11727518624517468 0.3370367041622338 0.5627803770749222 0.8640878127599205 0.8726718775908123 11.375819686349177 0.7693847849998341 -1.1026155880150943 4.02237186645262 3.0941787349200913 0.451816902702954 3.028871773352598 1.557205884468404 5.572507251170034 2.8243548870329502 17.77790777896909 13.678051754269012 3364.0637786771053 0.5274610486322993 0.5464171103215696 0.8543917767655976 0.7106780559955425 0.0
0.10254148107649858 0.4068692646408571 1.7034634520834913 0.9796501168078877 -0.6747207645041978 14.164261291921374 0.6430854503395648 -0.03929072843195128 6.229845111974268 2.181002245583138 2.0184977285812065 0.609973518567024 3.9138203142297305 0.07771602105207805 5.045770383598212 38.29256272847033 24.625389946894376 13092.429374154746 0.20208552560018 -0.6370565236984398 0.803850111277556 0.0777160210675937 -0.0
0.0301212605346242 0.3686424312840771 1.7373397010950553 0.686294903321929 -0.08020892881877056 39.71567151408443 0.8120896746267626 0.19596351393220615 5.804936541144795 1.1207958366328001 5.600407262456707 0.6346353819158972 5.530475154597993 0.7776470253523111 1.3369806626981964 108.71528439115326 88.28655992816762 13412.5589958205 0.8144137518971206 0.12669120457050134 0.9919853979228123 0.7776470253530802 0.0
0.27321407835552924 0.3490096773814407 2.0233058924048257 0.3265198200854814 0.9847048184036489 7.406922188145974 0.8892838073685134 0.2324777013800611 3.026913634610999 1.8515307392411824 4.649064369051921 0.5049449940316101 0.6958386040723139 3.5481655115284765 2.9900128523000076 22.39339149600577 19.9140804494617 16161.576373099277 1.2381770930256981 0.23289832071192879 0.9730015544281312 2.7350197955917284 -0.0
0.42387785673379835 0.09422903333927428 0.7422273909513173 0.46432485816531116 -0.3716981071675514 8.24783668189502 0.8053118185473455 -0.05097149152324348 4.527402917345351 0.632204546658684 2.496592956094438 4.895535557990223 6.060937807030765 0.2598773970195092 1.5522432426708792 14.36960698329053 11.572014331524333 4708.899324789346 1.0879241673979079 -0.7782937967690353 0.7121124402669696 0.2598773969412373 0.0
0.19423049731456307 0.08096509297772712 2.213933940525547 0.8560132682741467 0.7528135252633371 10.63626969857461 0.7510691669426598 -1.0338245121606877 3.2038504804753067 2.6904774904959905 0.4828982989025057 0.8903594887087852 5.74572673048593 0.9311741541530764 1.1141212727975953 34.18426818483237 25.674749828126515 18035.544054977563 0.5432885816363024 0.9568364014101974 0.5761087050460687 0.9311741541492122 0.0
0.29358558278478025 0.45866193439961456 1.4352190833651426 0.3864370988770739 -0.6559327563790751 17.863458588603937 0.6053418314049845 -0.18310496068495122 5.03359324502577 2.1534521650686296 5.58705264387713 2.717715169407961 5.107778453064703 3.263880233109213 5.723577151133224 43.50143524987126 26.333238482902416 10605.179600218513 1.1740308699444089 -0.9240159979502617 0.602620145357079 3.0193050740316716 0.0
0.14223977119078246 0.438147370308615 2.13572018127313 0.6883002635571688 0.6549961999490506 13.765909311714701 0.7133777823794577 -0.029223492349322717 4.1704123172710466 1.2956452299397911 5.431285398122121 0.6341716359135934 4.364333477061952 2.602996569238653 2.090840498118064 43.16603964231949 30.793693634141636 17262.980317971233 0.8116529741461194 0.49722084003655187 0.8789115713342894 2.6029965692435444 0.0
0.07986316631464525 0.05381632155141397 1.4531773382837494 0.7979446729838032 0.17931578300140766 35.58120280032223 0.3995857259822015 0.6376620780965961 4.581497707456963 2.31776555153178 3.6475508596279473 1.643898104299035 5.21219655431249 2.261391690963409 4.256984669360105 87.28700037862879 34.87863941510308 10768.849819127689 0.6469188730732881 -0.10564276532430514 0.9944249909033417 2.2613916909534306 -0.0
0.07905639073233739 0.07649428425315213 0.5686638241656637 0.7098428377138127 0.44551629990517133 21.17556279102815 0.8062325162191254 0.7213658827570061 0.5639488641892817 1.4741592258729845 4.994121713790069 0.8350503320015599 2.5051927790656623 1.4021275199461882 2.275546332384252 33.21733930663435 26.78089905129227 3406.5400189745906 0.7815212702967222 -0.015139198745683868 0.9998854045194235 1.402127519933386 0.0
0.18732134114108795 0.1334453839409337 1.8196825874300995 0.2530846450831664 0.5840995793482701 8.858162301643382 0.9495160200418755 0.6492170170944068 3.5549074138711663 0.5988278386379737 4.305384535672543 0.05709329101551983 0.6166624420043838 3.2347559496537004 2.306489310983833 24.977205998573577 23.716257231531642 14195.806449090343 1.3149289471537955 -0.20366708538347114 0.9793314523522529 3.048429357485741 -0.0
0.010900353858435954 0.3241528207271469 1.7302168115706886 0.37183372139765525 0.17218562170384163 13.5566245971226 0.8822578571545927 -0.4678478964431582 6.1095527428415854 1.5894266413580458 4.940069344099034 0.0333926667239368 3.9727904649571673 3.155716606140617 1.6627453943107007 37.012524383216835 32.654590450219 13345.143961051916 1.1898127300013923 0.24057221963977946 0.9712017977230096 3.127468701032393 0.0
0.2178548973096602 0.24798660737115444 1.667223782425042 0.26523747056877744 0.9651666930416314 10.347314749316372 0.8627694693097064 0.9977713157904243 0.8850213121470457 2.8835691470595224 2.319125556193905 1.9066723896814275 5.586967996698541 1.4736217447658904 3.261972241543277 27.598603983614037 23.811232912631432 12751.372695437312 1.3023461208358644 0.48710825569431926 0.8836900973328388 1.4736217447048325 0.0
0.1238686177770295 0.45638882466001157 2.065393675570338 0.17250069264136736 0.6105956526138042 24.37502090224459 0.28883859513282373 -0.5970303312267684 5.002780071564058 0.041002962591478426 1.8834662264657835 3.9566287576339345 3.494428840383091 4.936442402632689 2.3364558300763125 74.71903491563536 21.58174107471252 16572.663176678667 1.397428469019204 -0.27027649953796234 0.9636971084067224 1.3467429044937358 0.0
0.186542542936514 0.3239830069184834 1.1411367662762983 0.5246846648899812 -0.7959016481654615 28.44801823905003 0.25858641221758444 0.6804980522378005 3.0552196402254745 1.4656102922983858 2.349672462986246 0.4663378031162207 3.6848760734964134 0.9010826065681203 5.5010569583568945 60.911097779328735 15.750782238991093 7992.998232403309 1.0184516734170497 -0.5760691015979238 0.8386104082984659 0.9010826065974631 -0.0
